"2620 Jones St, San Francisco, CA 94133, USA","37.805211231557706","-122.41689153662901"
"1345 Howard St, San Francisco, CA 94103, USA","37.7743783512647","-122.41394672023199"
"1701 Tennessee St, San Francisco, CA, USA","37.7502065666265","-122.388508975552"
"353 Sutter St, San Francisco, CA 94108, USA","37.7894765068014","-122.40618184105"
"2740 Van Ness Ave, San Francisco, CA 94109, USA","37.8008906551221","-122.42427955171101"
"595 Francisco St, San Francisco, CA 94133, USA","37.8044801758664","-122.415055084931"
"US-101, San Francisco, CA 94103, USA","37.769529878914106","-122.41412630554399"
"238-244 Alemany Blvd, San Francisco, CA 94110, USA","37.7356135237044","-122.409700571189"
"368-374 5th St, San Francisco, CA 94107, USA","37.7794578169535","-122.402379853062"
"440 Alabama St, San Francisco, CA 94110, USA","37.7635382940839","-122.412301187143"
"2661 Green St, San Francisco, CA 94123, USA","37.795158009666295","-122.442742901206"
"2401 Santiago St, San Francisco, CA 94116, USA","37.7441598010326","-122.49296674998101"
"321 Mason St, San Francisco, CA 94102, USA","37.7864220856559","-122.40979743014799"
"433 Kearny St, San Francisco, CA 94108, USA","37.7921647064742","-122.404389314967"
"800-898 Bosworth St, San Francisco, CA 94131, USA","37.734169425169","-122.436561020601"
"107-199 Osage St, San Francisco, CA 94110, USA","37.751385169775894","-122.419006940696"
"323 Woolsey St, San Francisco, CA 94134, USA","37.7245347745159","-122.40506678525699"
"534-598 Hyde St, San Francisco, CA 94109, USA","37.786308688557504","-122.416452065602"
"900-998 24th St, San Francisco, CA 94107, USA","37.7540806541161","-122.389382538941"
"544 Market St, San Francisco, CA 94104, USA","37.788719868790395","-122.402070243235"
"180-198 Naglee Ave, San Francisco, CA 94112, USA","37.713210099242396","-122.44810826303"
"1244 Revere Ave, San Francisco, CA 94124, USA","37.7280102316098","-122.38359936434601"
"578 Huron Ave, San Francisco, CA 94112, USA","37.7135225239792","-122.44781004792499"
"800 Capp St, San Francisco, CA 94110, USA","37.7539026121913","-122.417508586695"
"2390 Hyde St, San Francisco, CA 94109, USA","37.8029252063918","-122.41979943113998"
"327-405 Portola Dr, San Francisco, CA 94131, USA","37.74666338627471","-122.446313825658"
"3226-3228 24th St, San Francisco, CA 94110, USA","37.75233694649121","-122.416828148184"
"30-74 Montcalm St, San Francisco, CA 94110, USA","37.747008957742","-122.406094647682"
"139 S Van Ness Ave, San Francisco, CA 94103, USA","37.7713149115691","-122.417911007703"
"324 Lathrop Ave, San Francisco, CA 94134, USA","37.7105029427535","-122.399003932528"
"520-522 2nd St, San Francisco, CA 94107, USA","37.7828233269741","-122.39330126393699"
"2621 Pacheco St, San Francisco, CA 94116, USA","37.749911139190296","-122.488537666808"
"900-998 Masonic Ave, San Francisco, CA 94117, USA","37.7725378589875","-122.445739416997"
"1256 Howard St, San Francisco, CA 94103, USA","37.775633673443","-122.41244737312401"
"1540 Shafter Ave, San Francisco, CA 94124, USA","37.7305636925712","-122.389768984951"
"207 Walnut St, San Francisco, CA 94118, USA","37.789274607504396","-122.448990324853"
"4055 22nd St, San Francisco, CA 94114, USA","37.75429566665621","-122.43764738777399"
"594-598 Duncan St, San Francisco, CA 94131, USA","37.745688218853005","-122.433545018724"
"2515 Jackson St, San Francisco, CA 94115, USA","37.7922626771587","-122.436204681049"
"612 Holloway Ave, San Francisco, CA 94112, USA","37.7218909917274","-122.459724342288"
"203-299 Willow St, San Francisco, CA 94109, USA","37.783195591772596","-122.421771789757"
"901-917 Somerset St, San Francisco, CA 94134, USA","37.7205104070807","-122.40501050713699"
"1475 Sansome St, San Francisco, CA 94111, USA","37.8035644572039","-122.403324316696"
"1329 Egbert Ave, San Francisco, CA 94124, USA","37.7220943663259","-122.391735595633"
"446-498 Leavenworth St, San Francisco, CA 94109, USA","37.7855830588241","-122.414619686913"
"1401 45th Ave, San Francisco, CA 94122, USA","37.76047018870821","-122.50485713693399"
"99 Ralston St, San Francisco, CA 94132, USA","37.7142572076448","-122.468893367517"
"477 Burnett Ave, San Francisco, CA 94131, USA","37.75313664849671","-122.444640304924"
"38 San Francisco Bay Trail, San Francisco, CA 94105, USA","37.7833631726076","-122.38791460113998"
"92-94 Whitney Young Cir, San Francisco, CA 94124, USA","37.733475347543795","-122.384548986184"
"545-563 Green St, San Francisco, CA 94133, USA","37.7996006402075","-122.40817175667101"
"1890-1942 Geneva Ave, San Francisco, CA 94134, USA","37.709252055297","-122.423351630079"
"1849 15th St, San Francisco, CA 94103, USA","37.7663498392927","-122.42520375149401"
"1600-1698 Franklin St, San Francisco, CA 94109, USA","37.7901609309929","-122.42397615828301"
"2347-2351 21st Ave, San Francisco, CA 94116, USA","37.74386803409861","-122.47796934040501"
"244-248 Divisadero St, San Francisco, CA 94117, USA","37.771267818641796","-122.437048523408"
"1450 Broadway, San Francisco, CA 94109, USA","37.796134085967296","-122.42096797629499"
"4279 23rd St, San Francisco, CA 94114, USA","37.7526068985646","-122.438075185872"
"150 Lombard St, San Francisco, CA 94111, USA","37.8039838091919","-122.404193586978"
"3399 Divisadero St, San Francisco, CA 94123, USA","37.8009074935387","-122.44303543024701"
"1824 Ingalls St, San Francisco, CA 94124, USA","37.727572514726894","-122.385462217626"
"245 Santa Paula Ave, San Francisco, CA 94127, USA","37.7361073849138","-122.46282657570801"
"493-499 Eddy St, San Francisco, CA 94109, USA","37.7835160563924","-122.415885065795"
"151 Allison St, San Francisco, CA 94112, USA","37.71302873239521","-122.44179051296"
"1851 Union St, San Francisco, CA 94123, USA","37.7977645712284","-122.42974129434499"
"27 Chabot Terrace, San Francisco, CA 94118, USA","37.7780499161884","-122.451542905387"
"1125 Cabrillo St, San Francisco, CA 94118, USA","37.77499676714071","-122.47084182258301"
"485 Bryant St, San Francisco, CA 94107, USA","37.7817034867796","-122.395260522807"
"1924 Ellis St, San Francisco, CA 94115, USA","37.781726378817","-122.437885533513"
"1500 20th Ave, San Francisco, CA 94122, USA","37.759782300447604","-122.477936871521"
"739 Congo St, San Francisco, CA 94131, USA","37.735302493770796","-122.441463140292"
"47 Cole St, San Francisco, CA 94117, USA","37.7746940189634","-122.45132686962"
"522 Blanken Ave, San Francisco, CA 94134, USA","37.711042188838704","-122.396924127584"
"1441 S Van Ness Ave, San Francisco, CA 94110, USA","37.7499604607771","-122.415960688143"
"152 22nd Ave, San Francisco, CA 94121, USA","37.7849417694296","-122.48178977471399"
